User,Tweets,Tweets_with_Emoji,Gender,Race
16849118,26,3,,
808834896584200192,135,27,male,black
903314452925358081,1,0,,
2559579086,310,8,,
153128386,63,0,,
170389481,143,1,male,white
3142951713,50,48,,
101766184,592,0,,
3368032919,852,0,,
915985588502892545,78,0,,
789605654,55,0,,
877215179112669185,635,61,male,white
242930744,2,0,,
862827510152794113,2,0,,
707588426,19,2,,
237488718,58,6,female,white
828734626072031233,10,0,female,black
48102437,13,1,,
314467617,1179,0,male,white
22656178,139,0,,
427068526,0,0,,
569076205,211,0,male,white
41007577,66,34,female,white
974924075905814528,10,6,,
140024782,7,3,male,white
208740796,130,0,,
20224809,10,0,,
469513279,0,0,,
31379715,59,0,female,white
570274593,0,0,,
144566929,12,0,male,white
1710294648,131,1,female,white
770360593,3,0,male,white
606283053,11,3,,
2432292247,1,1,,
11878882,6,0,male,white
3357428559,245,109,,
332408624,405,57,,
349002761,19,11,female,white
358091244,49,9,,
412274148,0,0,female,black
829393459,124,113,female,black
291249285,168,0,,
1611245389,183,76,female,white
212879082,24,0,,
925086668180291585,20,5,female,hispanic
1274983980,124,33,male,black
29664144,711,0,male,white
295111893,1,0,female,black
827662334004981765,825,216,female,white
82400973,97,12,,
777944766,411,6,male,white
9361792,291,17,female,
253685370,0,0,,
147238116,17,0,male,white
57469284,115,0,male,white
24086132,84,65,,
492056234,132,15,female,white
730593371799064576,0,0,,
113093027,6,4,male,white
210654105,241,37,,
1151457612,143,105,,
460106639,7,0,,
39244378,256,170,,
163075938,0,0,,
700866421597859840,1418,210,female,
89558793,244,22,,
386951183,355,26,female,
12070202,19,17,female,white
608208042,48,12,,
351206505,1,0,,
20731231,16,0,male,white
747899789732352000,0,0,female,
3036286691,241,20,male,white
616895321,63,0,male,white
67306532,105,17,female,black
1421236081,14,0,,
413284984,141,16,,
328974022,40,2,,
467616286,12,1,female,black
998100415,51,7,female,white
480635882,37,4,,
99602410,83,8,male,white
903242148249612288,0,0,,
111418777,204,67,female,
423774156,148,53,female,white
295846279,0,0,,
2207421774,269,37,,
18678814,45,2,female,
19343915,64,0,,
4581622895,89,25,,
2784007659,105,55,,
711257067001139200,173,75,,
1415730510,16,6,,
1591056020,480,231,female,black
849592750001487872,46,1,,
317644014,38,0,male,white
2269053077,76,28,female,white
1526121415,258,42,,
151556744,47,0,,
134545259,67,8,female,
353612044,12,0,,
288803684,223,2,,
1646836934,0,0,,
916243670835310592,43,19,,
3993619361,929,120,,
329252485,101,2,,
247753139,40,0,,
142269062,1567,321,male,white
48258011,322,48,male,
289944751,32,16,,
317619261,9,1,,
19776021,9,0,male,white
943950348,55,54,,
86340723,285,61,,
1222066849,148,74,male,white
96552231,149,62,,
142259835,169,18,male,white
2613516502,48,0,,
274688831,2,1,female,white
821786163778355206,1950,51,,
48213,359,54,male,white
19365492,160,28,male,white
131953066,259,0,,
17620028,95,0,,
211470165,444,79,male,white
178708189,206,10,,
966037931059277829,55,4,,
835510811812573185,4,0,male,white
385107704,119,64,,
976545209919164416,0,0,male,black
151181531,41,6,male,white
2491316964,19,3,male,white
2789053342,117,23,,
771490834424426496,256,118,,
873591661183590402,15,7,female,asian
39183205,72,13,male,
1100753232,68,2,female,white
255636270,1,0,male,
299721100,349,35,,
36931688,167,0,,
587583896,274,6,male,white
20981154,156,70,female,white
1083382284,28,10,,
856145575,86,6,female,white
458280859,204,10,,
909803643511169026,1,0,female,white
2291273576,0,0,male,white
20648445,429,42,male,white
46185658,1469,456,female,white
26107452,34,2,female,white
752880576928092160,102,2,,
908051751084982272,102,9,male,white
118338227,52,1,,
712940563,382,73,male,white
954094705150709760,58,2,,
65732507,44,6,,
792491552597807104,452,50,,
415091481,40,18,female,white
929329014195589120,276,43,,
29313095,3,2,,
294351394,509,102,male,
331539737,1,0,,
410657147,52,31,female,
25122710,195,79,,
281367110,49,3,male,black
950616712294023168,0,0,,
3417571,0,0,male,white
89186034,109,9,female,white
24186480,4,0,male,white
192675984,1265,64,,
368264589,505,156,,
23316106,37,11,male,white
147951790,19,0,male,
230037505,134,72,male,
23935768,1416,558,male,white
600196078,26,2,female,white
464803063,37,4,male,
1675064090,1410,1340,,
228107750,102,30,female,black
436929978,0,0,female,white
84397149,297,2,,
383381358,139,24,male,white
2379038570,210,21,female,white
203888659,63,19,female,black
22258194,0,0,female,white
469848481,5,0,,
771889178,0,0,,
14844085,378,8,female,white
22014325,5,0,,
209286446,2195,173,,
856093944622358528,116,25,male,white
1283547865,1359,361,female,white
268371527,46,0,male,white
20560315,1491,292,male,black
61014228,5,1,,
19295857,30,0,male,white
2981391982,218,47,,
2377026253,3,0,male,white
960560281268170752,32,13,,
96570472,270,97,female,white
356926668,0,0,male,white
351140809,3,0,female,white
2865596761,15,0,,
881931410025721856,39,0,female,white
1191385260,32,7,,
135204931,621,311,male,white
1021872372,1120,4,,
2324160121,6,0,male,white
66443944,380,36,female,white
2472465020,18,0,,
289314508,137,0,,
172115113,72,9,,
353726712,181,26,,
13997072,2018,11,,
30981342,24,8,male,white
297002260,87,29,male,white
1891797486,0,0,female,black
18666272,30,0,,
25888570,7,1,,
53008676,68,3,male,white
236069955,3,0,,
142384526,482,89,male,black
20682607,301,54,female,white
97701828,664,123,male,white
188431269,1,1,female,black
514697793,25,23,male,white
45573386,0,0,female,black
19068293,27,0,male,white
366828088,47,22,,
1453793720,90,2,,
212656400,621,246,female,white
278675506,14,0,female,white
121186160,0,0,female,black
51957156,303,23,male,white
79504275,2931,14,female,white
192308028,25,2,female,black
313275413,156,2,female,white
88627033,0,0,female,white
328645761,132,8,male,white
317263994,125,0,female,white
102050507,46,1,male,white
899736422323826692,0,0,male,black
35449068,115,58,,
217127638,46,31,male,white
3095182324,3056,308,male,asian
191242809,11,2,,
837128106,246,62,male,black
106879410,131,2,male,white
611231364,16,0,female,white
391633396,22,6,male,white
226991753,19,0,female,white
787628592616407044,198,8,female,white
19450050,374,10,male,white
738687992844406789,0,0,,
351200803,95,20,,
3028038286,125,30,female,white
2753212768,0,0,,
19309598,1984,102,female,white
3064047261,94,44,female,asian
204796813,225,1,female,white
819239989930295300,171,41,,
50585669,85,2,female,asian
370586455,42,2,male,white
2567094908,19,3,female,black
968589442993795072,212,17,,
434457570,170,93,female,white
108691693,24,15,female,white
9849772,667,15,male,white
394939108,129,24,female,
519016796,0,0,female,
626593208,40,1,male,white
851965299796660225,0,0,,
86352435,1381,0,male,white
2356298569,575,410,,
799898106,444,4,,
89518210,5,5,male,black
163871069,21,9,female,white
57923312,274,92,male,white
20020954,230,9,female,white
354040136,116,51,,
265560039,147,61,female,white
3023118695,22,0,,
54310476,1197,475,female,
165528727,101,8,male,white
66258235,21,3,male,white
20330768,0,0,,
2952847904,0,0,male,
441745102,0,0,female,black
199839657,0,0,female,black
964771896,83,69,,
124777366,20,1,male,white
371240449,0,0,,
1072381363,12,0,male,white
19151127,19,0,,
20372616,68,3,,
3295779669,161,44,,
17853213,174,62,male,white
297685722,715,210,female,black
313200799,118,0,,
106362953,358,7,,
205843487,105,16,,
548667292,19,0,male,white
934082458320031744,195,5,,
359471500,25,1,male,white
377021078,79,1,male,white
4485474808,64,38,female,white
487906187,255,26,,
929114829008273408,21,17,,
41800900,203,36,female,white
40684796,147,82,female,black
937518474091429888,2,1,male,black
121434453,72,2,,
2363662241,5,0,,
1588167421,514,26,male,white
89673446,209,34,,
15720261,157,10,female,white
17591456,0,0,,
21216525,31,1,male,asian
862738633,339,14,,
2182407327,766,139,male,white
1027228724,15,11,male,black
18875685,78,4,male,white
16283513,223,0,male,white
43372349,35,7,,
477879801,94,1,,
94421286,534,45,female,white
29979762,2729,10,male,white
277994837,153,4,male,white
459156278,11,0,female,white
739286527,19,5,female,white
18406495,246,1,male,white
1121609304,111,42,,
53646327,5,3,,
375332168,76,2,female,
135127018,51,14,female,white
547882634,79,10,,
714476804,217,26,male,white
23297107,204,17,female,white
194266505,8,5,female,black
379204599,1358,173,male,white
471909298,99,77,,
167171963,50,26,female,white
250171815,72,12,female,white
1667623687,21,0,,
616987542,31,1,male,white
571678199,52,9,,
545591004,312,2,,
42058535,231,101,female,white
422546084,74,40,male,white
14843195,280,1,male,white
1689415632,98,63,,
965035353932361728,357,71,,
2592765126,224,0,male,white
315463127,15,4,,
741681892769026049,1845,10,male,white
229887939,2,1,female,black
926184066969473025,0,0,,
61797383,0,0,,
19930048,60,32,,
261607749,106,17,female,white
270101642,430,44,female,white
837422882946850816,151,104,female,
980263262746013697,0,0,,white
265388844,11,2,,white
2834056048,1274,39,male,white
37649426,708,6,,
293004880,12,7,,
2956354004,977,195,,
868622682421702660,1426,252,,
1126407908,192,24,female,white
43318165,66,4,female,white
2561885509,0,0,,
832032649,9,2,male,white
10661312,403,127,female,white
52019048,10,0,,
971086552234381312,1435,1,male,white
16709234,1,0,female,white
20913705,205,16,male,black
73489688,208,20,,
351157315,123,10,male,
751948619180339201,96,18,male,
20763024,333,144,female,white
264409868,293,95,female,black
210228002,0,0,,
214496141,76,37,,
266872100,69,19,female,white
2389455000,630,183,,
444736943,0,0,,
299391311,3,2,female,black
83864968,435,22,,
131874964,2282,1037,female,black
212006358,35,16,male,black
25713727,472,3,male,white
824863304392663041,1999,174,,
25890356,26,4,,
634602102,78,50,male,white
338006275,343,159,female,white
429312933,247,45,male,white
315158607,273,52,male,white
272430338,11,1,,
20704192,169,18,male,black
25489574,274,59,male,white
9423572,220,0,male,white
312896286,15,3,,
140470427,401,10,male,
2711678450,887,0,,
753552362741043200,85,27,female,white
303508296,6,4,female,black
974344914103341057,0,0,male,white
298092829,394,42,male,white
348395577,500,243,male,white
2983108497,1429,34,female,white
3247232053,0,0,,
564516160,138,14,,
223515186,5,0,,
296258099,163,23,,
185291089,55,0,,
2608269931,133,0,,
97247470,251,68,female,white
351138745,53,7,,
532293037,92,0,female,white
194519368,231,60,male,white
1681815326,95,56,female,white
329178417,644,1,,
473850501,321,11,,
306852647,32,0,,
139465669,143,0,male,white
1255568258,0,0,male,
19420120,55,2,male,white
755388922125914116,63,11,,
1320310590,22,14,female,white
219463265,23,22,male,white
166873508,1183,478,,
716900353464274944,473,132,female,black
362416633,0,0,male,white
600283829,431,1,,
2834381999,29,5,,
107116387,31,0,,
20731657,41,11,female,white
1305847476,31,1,male,white
48345446,149,8,female,white
268735398,8,1,female,white
459414951,65,50,,
940159989322305536,0,0,,
290197800,577,271,female,black
192342109,1014,35,,
4385970441,5,0,,
1615697960,7,4,female,white
563891218,50,2,,
941839195609452544,0,0,female,
299812034,133,90,female,white
255663412,62,0,,
62037214,0,0,,
241336945,24,15,male,black
2927095672,74,0,male,white
170502066,91,3,,
67368297,27,5,female,white
367922560,176,131,female,black
854627578304491520,0,0,male,white
966219073897066496,64,50,female,black
2792202980,242,18,,
451956942,0,0,male,
2460284732,13,5,,
60378443,802,94,female,white
2335652371,35,4,,
611809365,41,22,female,white
66990873,49,0,female,white
217125361,482,288,,
20162495,62,18,female,white
1551865562,62,34,female,black
16083877,199,43,male,white
88776377,24,6,,
400783441,212,92,female,white
746498688869076992,1040,17,,
766035416,145,27,,
4399981996,115,33,male,black
330570564,1736,19,,
134532366,34,1,female,white
2209735184,41,16,,
54946624,92,6,female,white
21699844,40,8,,
1457863878,407,19,,
113130260,4,0,,
268018532,4,0,male,
122931444,181,59,female,white
974929975,46,0,female,white
121460002,356,38,,
23714870,47,18,male,white
146962543,113,15,,
1337572338,222,5,,
1079304362,0,0,female,black
2567966056,0,0,female,black
206250601,30,2,male,white
354247976,218,0,,
3241275069,7,1,male,white
2969373141,30,0,,
783046056,0,0,female,black
48419858,19,4,male,white
253110612,9,0,,white
66236712,92,5,male,white
236081803,18,6,male,white
179116780,163,45,,
248855851,16,0,,
19678911,269,57,,
42293849,333,93,female,white
31399603,0,0,,
152617716,32,0,,
750837679856685056,2,0,male,
98236398,22,6,female,white
33013445,0,0,female,white
589832642,45,6,,
2508460041,38,0,male,black
449386300,97,5,male,
202573496,607,0,male,white
414253436,43,7,,
902234869,123,27,,
721705709881044994,0,0,male,white
86715181,54,1,,
90162506,793,28,,
120603722,165,75,,
67586086,2408,331,female,black
22137124,56,0,female,white
18721478,365,19,male,white
3335619227,497,22,male,white
24275344,396,168,female,white
539539842,7,4,,
350914508,2,1,,
3127779301,2366,277,male,black
90609212,56,18,female,white
36678742,179,39,female,white
278764740,142,27,male,white
839633576,408,27,male,white
1061330892,77,0,male,white
95939705,8,3,female,white
898315586,42,11,male,white
3109999931,392,81,female,white
22001093,308,2,male,black
17742260,489,0,male,white
3319906586,176,3,female,asian
234042026,19,1,,
431729332,80,59,female,
3053841456,556,57,,
377531469,61,35,male,black
881831830999228416,48,47,male,white
23452608,63,13,female,white
176779700,152,36,male,hispanic
28421595,0,0,,
151554040,447,322,female,black
707332860,54,21,female,black
2468047287,2,1,female,white
1182008941,218,1,female,white
20974374,2,0,,
223432863,0,0,female,black
1995941,57,4,male,white
2992709776,115,2,,
24939047,2887,858,male,white
2759060017,452,180,female,black
281735687,200,13,female,white
253229706,12,3,,
893997578,118,29,male,white
20857140,17,0,male,white
399631366,16,6,female,black
849032091950092289,55,17,,
4071146914,43,1,female,white
482182784,0,0,,
2570661980,203,4,female,white
904715149369626624,49,0,,
2734375211,77,33,,
295899303,253,148,,
51081334,88,17,female,white
566402186,536,25,,
474263198,109,27,female,white
1545255385,9,6,female,
839847009855000577,4,0,male,white
22016106,108,50,female,white
2867502628,37,10,,
803262232658411520,31,1,,
229524013,356,42,female,black
896109751892836353,8,0,,
171837463,116,10,male,white
769425196918960128,356,139,,
270549627,166,0,female,asian
38417818,17,1,male,white
2592908773,264,85,male,white
253499144,569,7,,
72536935,206,7,,
411553527,2,0,female,
22802897,87,22,female,white
360103257,3244,580,,
593582963,4,0,,
128330323,444,83,female,white
41427378,91,22,,
954339176639533056,737,714,,
300441395,0,0,,
25267893,3,3,female,white
703581225,26,8,,
11014142,197,6,,
273380976,92,7,male,white
1520514872,0,0,male,white
14671318,425,0,,
41398896,0,0,female,white
925374483191468032,500,0,,
913568215137218560,0,0,female,white
4821738760,108,59,male,
17362337,167,0,male,white
794642157537738752,35,18,female,black
40881325,138,7,,
717001338962460672,0,0,,
194207086,0,0,male,white
868679977,614,37,male,
189905278,0,0,female,black
711134673280344064,30,5,female,white
542845503,20,19,female,black
222528769,14,0,male,white
329822706,48,0,,
2857706374,14,1,male,white
43872125,136,20,,
504960065,134,0,,
1961309509,266,59,female,white
943117377415335937,118,12,,
2672597392,0,0,male,white
482827922,326,13,male,
354702694,44,25,male,white
2803560631,684,0,female,black
948413137,134,11,male,white
2745308356,321,38,,
1617528300,171,48,male,black
307735973,37,0,,
2345746130,78,42,,
819330948831543297,1788,321,,
4877556149,0,0,male,other
3222041,924,158,,
21576199,701,101,male,white
534881205,22,5,male,white
3024910131,921,88,male,black
2182821368,543,2,,
329819808,7,4,female,white
237852700,9,0,,
464130832,0,0,,
2894477163,33,30,,
608523137,26,0,,
26820512,14,1,,
350297787,162,53,,
877281997663723521,1,0,,
208209019,205,9,,
1411138782,32,0,male,white
215728792,0,0,female,
4854449929,73,45,,
427758614,220,44,female,white
221115894,24,3,,
2789864349,3,0,,
73488953,26,2,,
325467139,82,28,female,black
53127787,89,50,female,white
158680596,10,1,female,white
110178394,185,4,male,hispanic
20168805,92,13,female,white
2735578731,103,3,,
28660636,624,46,female,white
916048885721763840,0,0,,
2310786757,237,11,male,white
2269300716,51,26,,
120916009,314,7,,
2437566108,92,11,female,white
728629789,0,0,,
835505414,14,0,female,white
541312161,3,0,female,black
765592676,876,42,male,white
2879483259,889,159,,
206649607,0,0,female,
